movie_id,title,production_year,votes,vote_mean,vote_sd,theat_gross_dollars,theat_last_date,role,count,count_male,mean_male,wmean_male,mean_age,wmean_age,count_female,status,bechdel_id,imdbid,year,bechdel_title,bechdel_test
846807,Two Moon Junction,1988,3910,5.83,2.651,1547397,2016-08-02,director,1,1,1,1,46,46,0,all male,4628,0096324,1988,Two Moon Junction,3
846807,Two Moon Junction,1988,3910,5.83,2.651,1547397,2016-08-02,writer,2,2,1,1,46,46,0,all male,4628,0096324,1988,Two Moon Junction,3
846831,Two Night Stand,2014,43512,6.05,2.121,15600,2014-09-28,actsin,9,5,0.555555555555556,0.503392797220259,33.4444444444444,30.3598325502735,4,mixed,5807,2140619,2014,Two Night Stand,3
846831,Two Night Stand,2014,43512,6.05,2.121,15600,2014-09-28,director,1,1,1,1,41,41,0,all male,5807,2140619,2014,Two Night Stand,3
847226,Two Weeks Notice,2002,84152,6.05,2.121,93354851,2016-08-02,actsin,38,24,0.631578947368421,0.387137993260699,41.1842105263158,40.7919288124999,14,mixed,2263,0313737,2002,Two Weeks Notice,3
847226,Two Weeks Notice,2002,84152,6.05,2.121,93354851,2016-08-02,director,1,1,1,1,43,43,0,all male,2263,0313737,2002,Two Weeks Notice,3
847226,Two Weeks Notice,2002,84152,6.05,2.121,93354851,2016-08-02,writer,1,1,1,1,43,43,0,all male,2263,0313737,2002,Two Weeks Notice,3
847605,Tyrannosaur,2011,24423,6.77,2.315,22088,2012-03-11,actsin,6,4,0.666666666666667,0.815099402340001,40.3333333333333,46.9445460834133,2,mixed,3340,1204340,2011,Tyrannosaur,2
847605,Tyrannosaur,2011,24423,6.77,2.315,22088,2012-03-11,director,1,1,1,1,37,37,0,all male,3340,1204340,2011,Tyrannosaur,2
847605,Tyrannosaur,2011,24423,6.77,2.315,22088,2012-03-11,writer,1,1,1,1,37,37,0,all male,3340,1204340,2011,Tyrannosaur,2
849125,UHF,1989,21151,6.77,2.467,6157157,2016-08-02,actsin,33,26,0.787878787878788,0.802741866215937,41.4545454545455,41.4890946433486,7,mixed,4036,0098546,1989,UHF,1
849125,UHF,1989,21151,6.77,2.467,6157157,2016-08-02,writer,1,1,1,1,30,30,0,all male,4036,0098546,1989,UHF,1
849723,Ultraviolet,2006,69711,4.65,2.515,18500966,2006-04-02,actsin,15,14,0.933333333333333,0.711195093402561,34.7333333333333,31.0166715925522,1,mixed,2532,0370032,2006,Ultraviolet,1
849723,Ultraviolet,2006,69711,4.65,2.515,18500966,2006-04-02,director,1,1,1,1,42,42,0,all male,2532,0370032,2006,Ultraviolet,1
849723,Ultraviolet,2006,69711,4.65,2.515,18500966,2006-04-02,writer,1,1,1,1,42,42,0,all male,2532,0370032,2006,Ultraviolet,1
854288,Unbreakable,2000,242076,6.59,2.289,95011339,2016-08-02,actsin,39,29,0.743589743589744,0.656874637247521,32.2307692307692,39.6212500330589,10,mixed,1114,0217869,2000,Unbreakable,0
854288,Unbreakable,2000,242076,6.59,2.289,95011339,2016-08-02,director,1,1,1,1,30,30,0,all male,1114,0217869,2000,Unbreakable,0
854288,Unbreakable,2000,242076,6.59,2.289,95011339,2016-08-02,writer,1,1,1,1,30,30,0,all male,1114,0217869,2000,Unbreakable,0
854313,Unbroken,2014,99767,6.88,2.386,115637895,2015-03-14,actsin,23,21,0.91304347826087,0.999998907026454,30.7826086956522,29.2048603172659,2,mixed,6013,1809398,2014,Unbroken,0
854313,Unbroken,2014,99767,6.88,2.386,115637895,2015-03-14,director,1,0,0,0,39,39,1,all female,6013,1809398,2014,Unbroken,0
854313,Unbroken,2014,99767,6.88,2.386,115637895,2015-03-14,writer,5,4,0.8,0.557506665998352,57,54.247586657721,1,mixed,6013,1809398,2014,Unbroken,0
854459,Uncle Buck,1989,61832,6.71,2.3,66758538,2016-08-02,actsin,23,11,0.478260869565217,0.484298969904994,29.1304347826087,26.7614269075272,12,mixed,159,0098554,1989,Uncle Buck,3
854459,Uncle Buck,1989,61832,6.71,2.3,66758538,2016-08-02,director,1,1,1,1,39,39,0,all male,159,0098554,1989,Uncle Buck,3
854459,Uncle Buck,1989,61832,6.71,2.3,66758538,2016-08-02,writer,1,1,1,1,39,39,0,all male,159,0098554,1989,Uncle Buck,3
854895,Undead,2003,11389,5.94,2.321,41196,2005-07-14,actsin,9,4,0.444444444444444,0.331778139944007,29.3333333333333,27.7173646289042,5,mixed,2381,0339840,2003,Undead,3
855575,Under the Tuscan Sun,2003,34996,6.55,2.479,43610723,2004-02-05,actsin,28,20,0.714285714285714,0.328896332903369,44.3214285714286,44.61658020149,8,mixed,895,0328589,2003,Under the Tuscan Sun,3
855575,Under the Tuscan Sun,2003,34996,6.55,2.479,43610723,2004-02-05,director,1,0,0,0,43,43,1,all female,895,0328589,2003,Under the Tuscan Sun,3
855575,Under the Tuscan Sun,2003,34996,6.55,2.479,43610723,2004-02-05,writer,2,0,0,0,43,43,2,all female,895,0328589,2003,Under the Tuscan Sun,3
855689,Undercover Blues,1993,6050,6.35,2.515,12416686,2016-08-02,actsin,27,20,0.740740740740741,0.615018949641576,40.8148148148148,38.9341172647077,7,mixed,1097,0108442,1993,Undercover Blues,1
855689,Undercover Blues,1993,6050,6.35,2.515,12416686,2016-08-02,director,1,1,1,1,66,66,0,all male,1097,0108442,1993,Undercover Blues,1
855690,Undercover Brother,2002,29455,5.95,2.202,38230435,2002-07-14,actsin,33,26,0.787878787878788,0.787866342624659,39.5151515151515,34.8354464513901,7,mixed,5276,0279493,2002,Undercover Brother,3
855690,Undercover Brother,2002,29455,5.95,2.202,38230435,2002-07-14,director,1,1,1,1,32,32,0,all male,5276,0279493,2002,Undercover Brother,3
855690,Undercover Brother,2002,29455,5.95,2.202,38230435,2002-07-14,writer,3,3,1,1,37,37,0,all male,5276,0279493,2002,Undercover Brother,3
855990,Underworld,2003,204857,6.71,2.3,51970690,2016-08-02,actsin,17,12,0.705882352941177,0.698323406242873,35.2941176470588,34.2184881224607,5,mixed,44,0320691,2003,Underworld,3
855990,Underworld,2003,204857,6.71,2.3,51970690,2016-08-02,director,1,1,1,1,30,30,0,all male,44,0320691,2003,Underworld,3
855990,Underworld,2003,204857,6.71,2.3,51970690,2016-08-02,writer,2,2,1,1,35.5,40.9999999989836,0,all male,44,0320691,2003,Underworld,3
855997,Underworld: Awakening,2012,115022,6.38,2.306,62321039,2012-03-04,actsin,19,13,0.684210526315789,0.609176324499262,37.5263157894737,42.0232081779946,6,mixed,2997,1496025,2012,Underworld: Awakening,3
855997,Underworld: Awakening,2012,115022,6.38,2.306,62321039,2012-03-04,director,2,2,1,1,42.5,42.5,0,all male,2997,1496025,2012,Underworld: Awakening,3
855997,Underworld: Awakening,2012,115022,6.38,2.306,62321039,2012-03-04,writer,5,5,1,1,45,41.8591315493903,0,all male,2997,1496025,2012,Underworld: Awakening,3
856000,Underworld: Rise of the Lycans,2009,117678,6.15,2.197,45802315,2009-03-01,actsin,13,10,0.769230769230769,0.804918887651708,40.6153846153846,44.0787876249188,3,mixed,539,0834001,2009,Underworld: Rise of the Lycans,1
856000,Underworld: Rise of the Lycans,2009,117678,6.15,2.197,45802315,2009-03-01,writer,3,3,1,1,39.6666666666667,40.8674266740699,0,all male,539,0834001,2009,Underworld: Rise of the Lycans,1
857140,Unfaithful,2002,62047,6.23,2.109,52801000,2016-08-02,actsin,22,14,0.636363636363636,0.543936880008717,45.4545454545455,34.5776148102489,8,mixed,6971,0250797,2002,Unfaithful,3
857140,Unfaithful,2002,62047,6.23,2.109,52801000,2016-08-02,director,1,1,1,1,61,61,0,all male,6971,0250797,2002,Unfaithful,3
857140,Unfaithful,2002,62047,6.23,2.109,52801000,2016-08-02,writer,3,3,1,1,68.3333333333333,73.3274800014466,0,all male,6971,0250797,2002,Unfaithful,3
857642,Union Square,2011,424,5.75,2.278,44830,2012-09-02,actsin,6,2,0.333333333333333,0.333333333333333,44,44,4,mixed,5057,1783798,2011,Union Squre,3
857642,Union Square,2011,424,5.75,2.278,44830,2012-09-02,director,1,0,0,0,52,52,1,all female,5057,1783798,2011,Union Squre,3
857642,Union Square,2011,424,5.75,2.278,44830,2012-09-02,writer,1,0,0,0,52,52,1,all female,5057,1783798,2011,Union Squre,3
858154,Unknown,2011,207786,6.38,2.078,63686397,2016-08-02,actsin,31,21,0.67741935483871,0.670681722161726,43.9354838709677,49.6064925643436,10,mixed,6285,1401152,2011,Unknown,1
858154,Unknown,2011,207786,6.38,2.078,63686397,2016-08-02,director,1,1,1,1,37,37,0,all male,6285,1401152,2011,Unknown,1
858154,Unknown,2011,207786,6.38,2.078,63686397,2016-08-02,writer,1,1,1,1,51,51,0,all male,6285,1401152,2011,Unknown,1
859134,Unstoppable,2010,147396,6.23,2.109,81562942,2011-03-10,actsin,33,28,0.848484848484849,0.815734986747503,38.6666666666667,40.5421905104966,5,mixed,1759,0477080,2010,Unstoppable,3
859134,Unstoppable,2010,147396,6.23,2.109,81562942,2011-03-10,director,1,1,1,1,66,66,0,all male,1759,0477080,2010,Unstoppable,3
859134,Unstoppable,2010,147396,6.23,2.109,81562942,2011-03-10,writer,1,1,1,1,39,39,0,all male,1759,0477080,2010,Unstoppable,3
859190,Untamed Heart,1993,10021,6.55,2.479,18899204,2016-08-02,actsin,12,9,0.75,0.582835706636479,36.0833333333333,28.4754589210741,3,mixed,3396,0108451,1993,Untamed Heart,3
859190,Untamed Heart,1993,10021,6.55,2.479,18899204,2016-08-02,director,1,1,1,1,53,53,0,all male,3396,0108451,1993,Untamed Heart,3
861054,Up,2009,645705,7.38,2.563,293004164,2009-11-05,actsin,21,16,0.761904761904762,0.972798208128635,50.6190476190476,57.0548453885348,5,mixed,334,1049413,2009,Up,1
861054,Up,2009,645705,7.38,2.563,293004164,2009-11-05,director,2,2,1,1,44.5,44.5,0,all male,334,1049413,2009,Up,1
861054,Up,2009,645705,7.38,2.563,293004164,2009-11-05,writer,5,5,1,1,44.2,44.0974533381711,0,all male,334,1049413,2009,Up,1
861191,Up in the Air,2009,267080,6.71,2.226,83823381,2016-08-02,actsin,37,27,0.72972972972973,0.585824449907798,32.027027027027,39.791780967703,10,mixed,578,1193138,2009,Up in the Air,2
861191,Up in the Air,2009,267080,6.71,2.226,83823381,2016-08-02,director,1,1,1,1,32,32,0,all male,578,1193138,2009,Up in the Air,2
861191,Up in the Air,2009,267080,6.71,2.226,83823381,2016-08-02,writer,1,1,1,1,32,32,0,all male,578,1193138,2009,Up in the Air,2
861610,Upstream Color,2013,21199,6.59,2.289,444098,2013-06-27,actsin,6,4,0.666666666666667,0.942063941529855,47.6666666666667,40.6177126709288,2,mixed,6693,2084989,2013,Upstream Color,0
861610,Upstream Color,2013,21199,6.59,2.289,444098,2013-06-27,director,1,1,1,1,41,41,0,all male,6693,2084989,2013,Upstream Color,0
861610,Upstream Color,2013,21199,6.59,2.289,444098,2013-06-27,writer,1,1,1,1,41,41,0,all male,6693,2084989,2013,Upstream Color,0
861620,Uptown Girls,2003,28704,5.95,2.202,36922190,2003-10-12,actsin,34,24,0.705882352941177,0.356535329862481,36.6470588235294,27.9693292577421,10,mixed,624,0263757,2003,Uptown Girls,3
861620,Uptown Girls,2003,28704,5.95,2.202,36922190,2003-10-12,director,1,1,1,1,37,37,0,all male,624,0263757,2003,Uptown Girls,3
861812,Urban Legend,1998,47123,5.5,2.062,38072438,2016-08-02,actsin,21,13,0.619047619047619,0.509985973192791,34.8095238095238,31.1460258453928,8,mixed,4649,0146336,1998,Urban Legend,3
861812,Urban Legend,1998,47123,5.5,2.062,38072438,2016-08-02,writer,1,1,1,1,24,24,0,all male,4649,0146336,1998,Urban Legend,3
861908,Urbania,2000,2730,6.86,2.492,1032075,2016-08-02,actsin,17,13,0.764705882352941,0.889154775671446,36.3529411764706,34.2055826690037,4,mixed,2393,0182508,2000,Urbania,1
863260,V for Vendetta,2005,774393,7.38,2.563,70511035,2012-07-06,actsin,40,34,0.85,0.747760061341746,40.55,45.8128112397589,6,mixed,89,0434409,2005,V for Vendetta,3
863260,V for Vendetta,2005,774393,7.38,2.563,70511035,2012-07-06,writer,3,1,0.333333333333333,7.33370572446424e-11,44.3333333333333,38.0000000012467,2,mixed,89,0434409,2005,V for Vendetta,3
863466,V/H/S,2012,42776,5.95,2.202,99770,2012-11-11,actsin,5,4,0.8,0.864986985891192,33.2,31.0315742654165,1,mixed,3933,2105044,2012,V/H/S,1
863466,V/H/S,2012,42776,5.95,2.202,99770,2012-11-11,director,3,3,1,1,34,34,0,all male,3933,2105044,2012,V/H/S,1
863466,V/H/S,2012,42776,5.95,2.202,99770,2012-11-11,writer,2,2,1,1,35.5,35.0974533381711,0,all male,3933,2105044,2012,V/H/S,1
863469,V/H/S/2,2013,26308,6.05,2.121,21833,2016-08-02,actsin,11,7,0.636363636363636,0.676798288875423,32.5454545454545,33.4275057541976,4,mixed,5126,2450186,2013,V/H/S/2,3
863469,V/H/S/2,2013,26308,6.05,2.121,21833,2016-08-02,director,1,1,1,1,45,45,0,all male,5126,2450186,2013,V/H/S/2,3
863647,Vacancy,2007,77751,6.05,2.121,19363565,2016-08-02,actsin,15,10,0.666666666666667,0.66427910018758,40.9333333333333,37.8600231738195,5,mixed,546,0452702,2007,Vacancy,0
863647,Vacancy,2007,77751,6.05,2.121,19363565,2016-08-02,director,1,1,1,1,34,34,0,all male,546,0452702,2007,Vacancy,0
863729,Vacation,2015,59692,6.05,2.121,58787835,2015-10-11,actsin,28,19,0.678571428571429,0.666327776391961,42.1785714285714,40.766933464163,9,mixed,6596,1524930,2015,Vacation,3
863729,Vacation,2015,59692,6.05,2.121,58787835,2015-10-11,director,2,2,1,1,38,38,0,all male,6596,1524930,2015,Vacation,3
863729,Vacation,2015,59692,6.05,2.121,58787835,2015-10-11,writer,3,3,1,1,47,54.4073733464644,0,all male,6596,1524930,2015,Vacation,3
864343,Valentine,2001,20266,5.06,2.321,20384136,2001-04-15,actsin,24,14,0.583333333333333,0.319524422479607,25.875,28.5127975708582,10,mixed,4639,0242998,2001,Valentine,2
864377,Valentine's Day,2010,94021,5.72,2.206,110485654,2016-08-02,actsin,75,41,0.546666666666667,0.418988822924911,39.0666666666667,40.1432807948986,34,mixed,989,0817230,2010,Valentine's Day,3
864377,Valentine's Day,2010,94021,5.72,2.206,110485654,2016-08-02,director,1,1,1,1,76,76,0,all male,989,0817230,2010,Valentine's Day,3
864377,Valentine's Day,2010,94021,5.72,2.206,110485654,2016-08-02,writer,2,0,0,0,45,45,2,all female,989,0817230,2010,Valentine's Day,3
864501,Valhalla Rising,2009,41734,5.94,2.321,17546,2010-07-25,actsin,8,8,1,1,47.625,50.8797832496884,0,all male,4129,0862467,2009,Valhalla Rising,0
864501,Valhalla Rising,2009,41734,5.94,2.321,17546,2010-07-25,director,1,1,1,1,39,39,0,all male,4129,0862467,2009,Valhalla Rising,0
864501,Valhalla Rising,2009,41734,5.94,2.321,17546,2010-07-25,writer,1,1,1,1,39,39,0,all male,4129,0862467,2009,Valhalla Rising,0
864509,Valiant,2005,15494,5.5,2.062,19447478,2005-11-06,actsin,16,13,0.8125,0.960037158640468,46.0625,47.6389832600287,3,mixed,5302,0361089,2005,Valiant,1
864565,Valkyrie,2008,180128,6.41,2.167,83077833,2009-04-16,actsin,55,50,0.909090909090909,0.911559893222892,39.9090909090909,49.669110277401,5,mixed,2841,0985699,2008,Valkyrie,1
864565,Valkyrie,2008,180128,6.41,2.167,83077833,2009-04-16,director,1,1,1,1,43,43,0,all male,2841,0985699,2008,Valkyrie,1
864565,Valkyrie,2008,180128,6.41,2.167,83077833,2009-04-16,writer,1,1,1,1,40,40,0,all male,2841,0985699,2008,Valkyrie,1
864655,Valley of the Dolls,1967,5231,6.17,2.587,44432255,2016-08-02,actsin,69,43,0.623188405797101,0.486172750580318,43.1739130434783,35.1512513666293,26,mixed,3070,0062430,1967,Valley of the Dolls,3
864655,Valley of the Dolls,1967,5231,6.17,2.587,44432255,2016-08-02,director,1,1,1,1,54,54,0,all male,3070,0062430,1967,Valley of the Dolls,3
864655,Valley of the Dolls,1967,5231,6.17,2.587,44432255,2016-08-02,writer,2,0,0,0,53.5,49,2,all female,3070,0062430,1967,Valley of the Dolls,3
864941,Vampire Academy,2014,40197,6.17,2.587,7791146,2014-04-06,actsin,17,9,0.529411764705882,0.41574364633138,37.3529411764706,31.4503461428673,8,mixed,5135,1686821,2014,Vampire Academy,3
864941,Vampire Academy,2014,40197,6.17,2.587,7791146,2014-04-06,director,1,1,1,1,50,50,0,all male,5135,1686821,2014,Vampire Academy,3
864941,Vampire Academy,2014,40197,6.17,2.587,7791146,2014-04-06,writer,1,1,1,1,52,52,0,all male,5135,1686821,2014,Vampire Academy,3
865161,Van Helsing,2004,192167,6.05,2.121,120177084,2004-08-26,actsin,19,13,0.684210526315789,0.70990636163204,36.1578947368421,36.1135513294372,6,mixed,957,0338526,2004,Van Helsing,3
865161,Van Helsing,2004,192167,6.05,2.121,120177084,2004-08-26,director,1,1,1,1,42,42,0,all male,957,0338526,2004,Van Helsing,3
865161,Van Helsing,2004,192167,6.05,2.121,120177084,2004-08-26,writer,1,1,1,1,42,42,0,all male,957,0338526,2004,Van Helsing,3
865383,Vanilla Sky,2001,204373,6.88,2.386,100614858,2002-04-28,actsin,43,31,0.720930232558139,0.606359972108266,34,34.9724308486619,12,mixed,4693,0259711,2001,Vanilla Sky,1
865383,Vanilla Sky,2001,204373,6.88,2.386,100614858,2002-04-28,director,1,1,1,1,44,44,0,all male,4693,0259711,2001,Vanilla Sky,1
865383,Vanilla Sky,2001,204373,6.88,2.386,100614858,2002-04-28,writer,3,3,1,1,34,35.6374000100247,0,all male,4693,0259711,2001,Vanilla Sky,1
865453,Vanishing on 7th Street,2010,21727,5.28,2.206,22197,2011-03-13,actsin,10,9,0.9,0.805218603498077,33.7,33.2299482497598,1,mixed,4052,1452628,2010,Vanishing on 7th Street,1
865453,Vanishing on 7th Street,2010,21727,5.28,2.206,22197,2011-03-13,director,1,1,1,1,46,46,0,all male,4052,1452628,2010,Vanishing on 7th Street,1
865576,Vantage Point,2008,126155,6.23,2.109,72266306,2008-04-20,actsin,20,15,0.75,0.865212121510518,41.15,45.5811217914915,5,mixed,176,0443274,2008,Vantage Point,3
865576,Vantage Point,2008,126155,6.23,2.109,72266306,2008-04-20,writer,1,1,1,1,36,36,0,all male,176,0443274,2008,Vantage Point,3
866754,Vegas Vacation,1997,33040,5.72,2.206,36429528,1997-06-01,actsin,42,28,0.666666666666667,0.611766480693033,41.2857142857143,43.7359650607077,14,mixed,3148,0120434,1997,Vegas Vacation,3
867109,Velvet Goldmine,1998,27356,6.77,2.467,1053788,1998-12-20,actsin,28,23,0.821428571428571,0.767724753504021,33.25,28.2790998995358,5,mixed,516,0120879,1998,Velvet Goldmine,2
867109,Velvet Goldmine,1998,27356,6.77,2.467,1053788,1998-12-20,director,1,1,1,1,37,37,0,all male,516,0120879,1998,Velvet Goldmine,2
867109,Velvet Goldmine,1998,27356,6.77,2.467,1053788,1998-12-20,writer,3,3,1,1,37.3333333333333,37.5575066659468,0,all male,516,0120879,1998,Velvet Goldmine,2
867901,Vera Drake,2004,20125,7.04,2.389,3753806,2005-03-27,actsin,50,27,0.54,0.530020168845523,39.72,43.3050004363298,23,mixed,2612,0383694,2004,Vera Drake,3
867901,Vera Drake,2004,20125,7.04,2.389,3753806,2005-03-27,director,1,1,1,1,61,61,0,all male,2612,0383694,2004,Vera Drake,3
867901,Vera Drake,2004,20125,7.04,2.389,3753806,2005-03-27,writer,1,1,1,1,61,61,0,all male,2612,0383694,2004,Vera Drake,3
868488,Veronica Mars,2014,40955,6.55,2.479,3319109,2014-04-20,actsin,38,27,0.710526315789474,0.62383707893893,39.7368421052632,35.0499552085496,11,mixed,5282,2771372,2014,Veronica Mars,3
868488,Veronica Mars,2014,40955,6.55,2.479,3319109,2014-04-20,director,1,1,1,1,49,49,0,all male,5282,2771372,2014,Veronica Mars,3
868488,Veronica Mars,2014,40955,6.55,2.479,3319109,2014-04-20,writer,3,3,1,1,49,49,0,all male,5282,2771372,2014,Veronica Mars,3
868732,Vertical Limit,2000,48983,5.85,2.128,69243859,2016-08-02,actsin,20,16,0.8,0.77609683600149,38.9,38.6895046421808,4,mixed,112,0190865,2000,Vertical Limit,1
868732,Vertical Limit,2000,48983,5.85,2.128,69243859,2016-08-02,director,1,1,1,1,57,57,0,all male,112,0190865,2000,Vertical Limit,1
869905,Vicky Cristina Barcelona,2008,194867,6.59,2.289,23216709,2016-08-02,actsin,20,13,0.65,0.465699357370474,41.6,35.2264636010905,7,mixed,245,0497465,2008,Vicky Cristina Barcelona,3
869905,Vicky Cristina Barcelona,2008,194867,6.59,2.289,23216709,2016-08-02,director,1,1,1,1,73,73,0,all male,245,0497465,2008,Vicky Cristina Barcelona,3
869905,Vicky Cristina Barcelona,2008,194867,6.59,2.289,23216709,2016-08-02,writer,1,1,1,1,73,73,0,all male,245,0497465,2008,Vicky Cristina Barcelona,3
870058,Victor Frankenstein,2015,23720,5.85,2.128,5775076,2016-02-18,actsin,20,16,0.8,0.803474033410713,37.45,32.9991475172034,4,mixed,6557,1976009,2015,Victor Frankenstein,0
870058,Victor Frankenstein,2015,23720,5.85,2.128,5775076,2016-02-18,director,1,1,1,1,52,52,0,all male,6557,1976009,2015,Victor Frankenstein,0
870058,Victor Frankenstein,2015,23720,5.85,2.128,5775076,2016-02-18,writer,2,2,1,1,30,30,0,all male,6557,1976009,2015,Victor Frankenstein,0
870489,Videodrome,1983,59014,6.88,2.386,2120439,1983-02-13,actsin,13,6,0.461538461538462,0.497473965485301,41.3846153846154,38.5970228894536,7,mixed,3892,0086541,1983,Videodrome,2
870489,Videodrome,1983,59014,6.88,2.386,2120439,1983-02-13,director,1,1,1,1,40,40,0,all male,3892,0086541,1983,Videodrome,2
870489,Videodrome,1983,59014,6.88,2.386,2120439,1983-02-13,writer,1,1,1,1,40,40,0,all male,3892,0086541,1983,Videodrome,2
870905,View from the Top,2003,20840,5.5,2.062,15589458,2003-04-27,actsin,37,22,0.594594594594595,0.388982309749406,39.8378378378378,37.9199992650696,15,mixed,1432,0264150,2003,View from the Top,3
870905,View from the Top,2003,20840,5.5,2.062,15589458,2003-04-27,director,1,1,1,1,48,48,0,all male,1432,0264150,2003,View from the Top,3
872116,Violet & Daisy,2011,8899,6.05,2.121,17186,2013-06-13,actsin,20,10,0.5,0.356685500582407,34.95,35.8712723751071,10,mixed,5216,1634136,2011,Violet & Daisy,3
872116,Violet & Daisy,2011,8899,6.05,2.121,17186,2013-06-13,director,1,1,1,1,41,41,0,all male,5216,1634136,2011,Violet & Daisy,3
872116,Violet & Daisy,2011,8899,6.05,2.121,17186,2013-06-13,writer,1,1,1,1,41,41,0,all male,5216,1634136,2011,Violet & Daisy,3
872605,Virus,1999,21708,5.23,2.173,14010690,1999-03-14,actsin,10,8,0.8,0.644984007617472,44.5,44.7041158712249,2,mixed,2970,0120458,1999,Virus,3
874831,Volcano,1997,57243,5.5,2.062,49323468,2016-08-02,actsin,54,38,0.703703703703704,0.588960000612881,35.5925925925926,35.2799997705652,16,mixed,2395,0120461,1997,Volcano,3
874831,Volcano,1997,57243,5.5,2.062,49323468,2016-08-02,director,1,1,1,1,54,54,0,all male,2395,0120461,1997,Volcano,3
877190,W.E.,2011,9451,6.5,2.609,583455,2016-08-02,actsin,33,19,0.575757575757576,0.534776910299818,42.969696969697,38.8581271511726,14,mixed,3436,1536048,2011,W.E.,3
877190,W.E.,2011,9451,6.5,2.609,583455,2016-08-02,director,1,0,0,0,53,53,1,all female,3436,1536048,2011,W.E.,3
877190,W.E.,2011,9451,6.5,2.609,583455,2016-08-02,writer,1,0,0,0,53,53,1,all female,3436,1536048,2011,W.E.,3
877664,Wait Until Dark,1967,20107,7.04,2.389,1.1e+07,2016-08-02,actsin,13,12,0.923076923076923,0.843942934469137,37.1538461538462,37.0197470500075,1,mixed,3597,0062467,1967,Wait Until Dark,3
877664,Wait Until Dark,1967,20107,7.04,2.389,1.1e+07,2016-08-02,director,1,1,1,1,52,52,0,all male,3597,0062467,1967,Wait Until Dark,3
877834,Waiting for Guffman,1996,22508,6.95,2.477,2923982,2016-08-02,actsin,22,17,0.772727272727273,0.653507230677446,40.7727272727273,39.5899122156711,5,mixed,5786,0118111,1996,Waiting for Guffman,3
877834,Waiting for Guffman,1996,22508,6.95,2.477,2923982,2016-08-02,director,1,1,1,1,48,48,0,all male,5786,0118111,1996,Waiting for Guffman,3
877834,Waiting for Guffman,1996,22508,6.95,2.477,2923982,2016-08-02,writer,2,2,1,1,49,48,0,all male,5786,0118111,1996,Waiting for Guffman,3
878075,Waiting...,2005,75533,6.55,2.479,16124543,2016-08-02,actsin,29,19,0.655172413793103,0.72527433553979,32.2413793103448,32.144128382161,10,mixed,1753,0348333,2005,Waiting...,3
878075,Waiting...,2005,75533,6.55,2.479,16124543,2016-08-02,director,1,1,1,1,32,32,0,all male,1753,0348333,2005,Waiting...,3
878075,Waiting...,2005,75533,6.55,2.479,16124543,2016-08-02,writer,1,1,1,1,32,32,0,all male,1753,0348333,2005,Waiting...,3
878080,Waitress,2007,37232,6.88,2.386,19067631,2007-10-21,actsin,15,6,0.4,0.463604373968673,37.3333333333333,40.6365020000143,9,mixed,755,0473308,2007,Waitress,3
878080,Waitress,2007,37232,6.88,2.386,19067631,2007-10-21,director,1,0,0,0,41,41,1,all female,755,0473308,2007,Waitress,3
878080,Waitress,2007,37232,6.88,2.386,19067631,2007-10-21,writer,1,0,0,0,41,41,1,all female,755,0473308,2007,Waitress,3
878297,Wake in Fright,1971,5050,7.05,2.495,49458,2012-12-16,actsin,14,11,0.785714285714286,0.856243675267833,43.2857142857143,44.5374280716482,3,mixed,6763,0067541,1971,Wake in Fright,1
878297,Wake in Fright,1971,5050,7.05,2.495,49458,2012-12-16,director,1,1,1,1,40,40,0,all male,6763,0067541,1971,Wake in Fright,1
878297,Wake in Fright,1971,5050,7.05,2.495,49458,2012-12-16,writer,2,2,1,1,43,43.1150133319511,0,all male,6763,0067541,1971,Wake in Fright,1
878487,Waking Life,2001,48056,7.23,2.627,2892011,2002-04-28,actsin,23,18,0.782608695652174,0.467088606557179,36.6521739130435,19.3230050517893,5,mixed,1009,0243017,2001,Waking Life,3
878487,Waking Life,2001,48056,7.23,2.627,2892011,2002-04-28,director,1,1,1,1,41,41,0,all male,1009,0243017,2001,Waking Life,3
878487,Waking Life,2001,48056,7.23,2.627,2892011,2002-04-28,writer,1,1,1,1,41,41,0,all male,1009,0243017,2001,Waking Life,3
878534,Waking Up in Reno,2002,4793,5.5,2.062,267109,2002-11-21,actsin,17,12,0.705882352941177,0.636557349259552,39.8235294117647,41.042222429562,5,mixed,3463,0219400,2002,Waking Up in Reno,3
878534,Waking Up in Reno,2002,4793,5.5,2.062,267109,2002-11-21,director,1,1,1,1,38,38,0,all male,3463,0219400,2002,Waking Up in Reno,3
878534,Waking Up in Reno,2002,4793,5.5,2.062,267109,2002-11-21,writer,1,1,1,1,41,41,0,all male,3463,0219400,2002,Waking Up in Reno,3
878791,Walk of Shame,2014,39733,6.05,2.121,39751,2014-05-04,actsin,29,22,0.758620689655172,0.511434664501375,42.3793103448276,39.8348529543632,7,mixed,5465,2463288,2014,Walk of Shame,3
878791,Walk of Shame,2014,39733,6.05,2.121,39751,2014-05-04,director,1,1,1,1,52,52,0,all male,5465,2463288,2014,Walk of Shame,3
878791,Walk of Shame,2014,39733,6.05,2.121,39751,2014-05-04,writer,1,1,1,1,52,52,0,all male,5465,2463288,2014,Walk of Shame,3
878829,Walk the Line,2005,186505,7.05,2.495,119519402,2006-05-04,actsin,67,44,0.656716417910448,0.608821312405725,31.4179104477612,32.2660205552008,23,mixed,168,0358273,2005,Walk the Line,3
